ds,y,persistence0,pers_id_50,GB_best_id_66,GB_best_id_65
2020-04-07 15:00:00,13.0875,10.4575,19.320500027651104,10.59664162583646,16.159488582053566
2020-04-07 16:00:00,13.7925,12.58,18.76769123648689,10.296290769613169,17.53590985337951
2020-04-07 17:00:00,14.9225,15.12,18.79657012530133,13.812606059398199,18.918329910784458
2020-04-07 18:00:00,18.415000000000006,17.2925,20.318595426423848,19.580052008870197,21.23561996474518
2020-04-07 19:00:00,22.9375,22.485,23.205344118217678,25.55293869775173,24.34308392335257
2020-04-07 20:00:00,26.5925,26.58,27.028650285398932,29.001273958556013,26.679233604761933
2020-04-07 21:00:00,25.73,26.2725,28.301614199699486,28.763258534886578,26.813682257696502
2020-04-07 22:00:00,21.7675,23.472500000000004,27.08001145568823,26.224061185668003,26.08485484794363
2020-04-07 23:00:00,20.475,24.2825,26.53618898843195,23.16604819082557,25.095994619179972
2020-04-08 00:00:00,19.090000000000003,23.14,20.025346255731648,19.385971922975077,19.720209458871594
2020-04-08 01:00:00,19.192500000000006,19.902500000000003,18.299948353925906,17.128269556063174,17.612344332704332
2020-04-08 02:00:00,18.4525,19.3425,18.456191011800577,15.145624496390795,18.43755448863324
2020-04-08 03:00:00,16.39,18.7025,18.275059832044853,13.109362958072925,17.47269730642917
2020-04-08 04:00:00,16.28,18.05,18.170758140158206,12.75178114499689,17.025028452116224
2020-04-08 05:00:00,16.217499999999998,18.6425,18.941332867010765,14.35972100068535,17.227812665927114
2020-04-08 06:00:00,17.765,19.93,19.92656732858852,18.01690494641581,19.310753024131696
2020-04-08 07:00:00,20.485,24.695,23.5179735821806,22.504429600654568,21.392802893371588
2020-04-08 08:00:00,24.965000000000003,26.6,26.02378672652991,25.399744309015407,24.272877898269417
2020-04-08 09:00:00,30.5025,26.3375,26.72424293272605,25.02258021835952,24.030419441889094
2020-04-08 10:00:00,19.3725,22.07500000000001,24.947302241025948,22.067413409930566,21.641371406523618
2020-04-08 11:00:00,17.4575,17.0875,21.621837123624005,18.30760627906381,19.824185807144985
2020-04-08 12:00:00,16.755,16.68,19.43145756331998,15.400587010441749,19.568901171110785
