ds,y,pers_id_6,GB_best_id_110,P_best_1,GB_id_100
2020-05-23 05:30:00,5039.111329000389,6378.0410149997215,5528.9295580980115,0.0,5367.4011579936205
2020-05-23 05:45:00,5149.890625,6435.017577999945,5674.592523880177,233.57409023571563,5560.854991576537
2020-05-23 06:00:00,5100.166014999722,6576.898438000222,5528.9295580980115,677.5801030965558,5367.4011579936205
2020-05-23 06:15:00,5097.810547000056,6532.234375,6015.217991820634,1161.8234703828805,6587.213985462977
2020-05-23 06:30:00,5184.625,6362.5625,6141.174476802196,1677.1772698912714,6219.5293932927025
2020-05-23 06:45:00,4779.0,6419.5,6193.057175020367,2213.205352434524,6492.156670298331
2020-05-23 07:00:00,4896.0,6317.8125,6141.174476802196,2758.583816406699,6270.675405292242
2020-05-23 07:15:00,4999.25,6300.3125,6141.174476802196,3301.563862457688,6035.347086102666
2020-05-23 07:30:00,4965.75,7071.625,6141.174476802196,3830.451098282718,6035.347086102666
2020-05-23 07:45:00,4910.1875,6812.9375,6141.174476802196,4334.075723411482,6270.675405292242
2020-05-23 08:00:00,5004.5,7170.75,6141.174476802196,4802.228902551444,6270.675405292242
2020-05-23 08:15:00,5002.625,6832.625,6141.174476802196,5226.042968196871,6035.347086102666
2020-05-23 08:30:00,4222.3125,6673.4375,6141.174476802196,5598.2967181252725,6270.675405292242
2020-05-23 08:45:00,6206.6875,6790.0,6141.174476802196,5913.631762594525,6270.675405292242
2020-05-23 09:00:00,5142.6875,7462.625,6872.753660105862,6168.671294913567,6617.530928520765
2020-05-23 09:15:00,5093.5,6370.375,6141.174476802196,6362.038489956233,6035.347086102666
2020-05-23 09:30:00,4952.5,7493.6875,6872.753660105862,6494.277591225231,6538.964344940918
2020-05-23 09:45:00,5363.375,7540.875,6971.238832042622,6567.68626389836,6538.964344940918
2020-05-23 10:00:00,5207.0,7489.25,7004.008552426241,6586.072634009319,6656.562828429191
2020-05-23 10:15:00,5000.5,7095.4375,6272.429369122577,6554.45431622264,6309.707305200668
2020-05-23 10:30:00,5133.9375,7089.4375,6249.399255810245,6478.7194205702035,6261.5747122694565
2020-05-23 10:45:00,4963.625,7115.875,6428.748584911923,6365.270896118373,6443.506529671081
2020-05-23 11:00:00,5130.4375,7176.3125,6412.4656577022715,6220.675552200835,6208.178210481505
2020-05-23 11:15:00,5010.375,7166.0,6412.4656577022715,6051.337740881843,6208.178210481505
2020-05-23 11:30:00,5125.8125,7228.9375,6299.716798825924,5863.215115105318,6208.178210481505
2020-05-23 11:45:00,5103.125,7326.4375,6864.3706397940105,5661.590289223778,6596.855222633457
2020-05-23 12:00:00,5479.75,6893.75,5776.339082584065,5450.9079034716215,5575.662585053772
2020-05-23 12:15:00,5020.75,5520.875,4842.6781077020205,5234.681825240522,4944.682658714165
2020-05-23 12:30:00,5501.4375,5401.5625,4844.181341196017,5015.472349985004,4947.960592985449
2020-05-23 12:45:00,5217.4375,5336.9375,4847.107365172682,4794.92861771645,4947.050414745735
2020-05-23 13:00:00,5082.8125,5378.8125,4847.107365172682,4573.887352487975,4947.050414745735
2020-05-23 13:15:00,5238.8125,5445.75,5219.540762247078,4352.515711822935,5253.865025934692
2020-05-23 13:30:00,5322.75,5308.0625,5219.540762247078,4130.483723616221,5253.865025934692
2020-05-23 13:45:00,5809.875,5427.3125,5219.540762247078,3907.1505997893933,5253.865025934692
2020-05-23 14:00:00,4536.4375,4982.0,5219.540762247078,3681.7492079789868,5253.865025934692
2020-05-23 14:15:00,6127.1875,4553.375,5302.1979887259195,3453.55411443178,5677.803660142459
2020-05-23 14:30:00,12788.375,4629.8125,4989.84430697818,3222.020769967156,5141.414426568365
2020-05-23 14:45:00,-2953.8125,5117.0625,5219.540762247078,2986.886404568188,5253.865025934692
2020-05-23 15:00:00,5324.3125,5203.1875,5219.540762247078,2748.2267916528235,5253.865025934692
2020-05-23 15:15:00,5221.5625,5889.1875,5362.967319112589,2506.466951691525,5040.197235052154
2020-05-23 15:30:00,5916.5,6936.3125,5223.026626226168,2262.347793598387,4943.9289472716355
2020-05-23 15:45:00,5606.5,7331.75,6100.268775311998,2016.8543422811672,5719.566623272651
2020-05-23 16:00:00,4920.5625,7195.9375,5223.026626226168,1771.114311502508,4943.9289472716355
2020-05-23 16:15:00,5969.625,7003.4375,5223.026626226168,1526.2781092878645,4943.9289472716355
2020-05-23 16:30:00,5037.8125,7562.0625,5954.605809529835,1283.3927641300031,5526.112789689732
2020-05-23 16:45:00,6047.9375,6697.5,5223.026626226168,1043.2826202828956,4943.9289472716355
2020-05-23 17:00:00,5127.875,7494.9375,5917.685446432489,806.4489635189116,5526.112789689732
